[2026-03-11 02:01:31] ========== TRAINING START ==========
[2026-03-11 02:01:31] Duration: 10h 0m 0s
[2026-03-11 02:01:31] Dataset: climbmix
[2026-03-11 02:01:31] Shards: 10
[2026-03-11 02:01:31] Workers: 39
[2026-03-11 02:01:31] ====================================
[2026-03-11 02:01:36] Using 'uv' runner to start training (TIME_BUDGET=36000s)
🔍 Verifying required packages...
📦 [Fallback] Installing missing dependency: psutil...
✅ Successfully installed psutil
Vocab size: 8,192
🔨 Building model: depth=8, batch_size=96
Pre-build | VRAM - Allocated: 0.0GB | Reserved: 0.0GB | Available: 70.7GB | Total: 79.2GB
✅ Model built successfully with 8 layers
Post-build | VRAM - Allocated: 0.5GB | Reserved: 0.6GB | Available: 70.1GB | Total: 79.2GB
Parameter counts:
  wte                     : 8,388,608
  value_embeds            : 33,554,432
  lm_head                 : 8,388,608
  transformer_matrices    : 100,664,320
  scalars                 : 16
  total                   : 150,995,984
Estimated FLOPs per token: 7.801467e+08
Gradient accumulation steps: 5 (adjusted batch: 983,040 tokens)
Scaling AdamW LRs by 1/sqrt(1024/768) = 0.866025
🚀 Starting training with CURRENT_BATCH_SIZE=96, CURRENT_DEPTH=8
Time budget: 36000s
Gradient accumulation steps: 5
step 00000 (0.0%) | loss: 9.011393 | lrm: 1.00 | dt: 21953ms | tok/sec: 44,779 | mfu: 0.7% | epoch: 1 | remaining: 36000s    [2026-03-11 02:02:05] ✓ Training initialization complete, timer started
step 03306 (88.9%) | loss: 2.361055 | lrm: 0.22 | dt: 8027ms | tok/sec: 122,470 | mfu: 1.9% | epoch: 7 | remaining: 3979s    
step 03307 (88.9%) | loss: 2.361815 | lrm: 0.22 | dt: 7861ms | tok/sec: 125,059 | mfu: 2.0% | epoch: 7 | remaining: 3972s    
step 03308 (89.0%) | loss: 2.355496 | lrm: 0.22 | dt: 7647ms | tok/sec: 128,558 | mfu: 2.0% | epoch: 7 | remaining: 3964s    
step 03309 (89.0%) | loss: 2.358448 | lrm: 0.22 | dt: 7598ms | tok/sec: 129,385 | mfu: 2.0% | epoch: 7 | remaining: 3956s    
step 03310 (89.0%) | loss: 2.360231 | lrm: 0.22 | dt: 7619ms | tok/sec: 129,018 | mfu: 2.0% | epoch: 7 | remaining: 3949s    
step 03311 (89.0%) | loss: 2.358790 | lrm: 0.22 | dt: 7598ms | tok/sec: 129,375 | mfu: 2.0% | epoch: 7 | remaining: 3941s    
step 03312 (89.1%) | loss: 2.359966 | lrm: 0.22 | dt: 7661ms | tok/sec: 128,312 | mfu: 2.0% | epoch: 7 | remaining: 3933s    
step 03313 (89.1%) | loss: 2.367144 | lrm: 0.22 | dt: 7637ms | tok/sec: 128,712 | mfu: 2.0% | epoch: 7 | remaining: 3926s    
step 03314 (89.1%) | loss: 2.367453 | lrm: 0.22 | dt: 8731ms | tok/sec: 112,594 | mfu: 1.8% | epoch: 7 | remaining: 3917s    
step 03315 (89.1%) | loss: 2.365762 | lrm: 0.22 | dt: 8834ms | tok/sec: 111,274 | mfu: 1.7% | epoch: 7 | remaining: 3908s    
step 03316 (89.1%) | loss: 2.367956 | lrm: 0.22 | dt: 8035ms | tok/sec: 122,346 | mfu: 1.9% | epoch: 7 | remaining: 3900s    
step 03317 (89.2%) | loss: 2.372244 | lrm: 0.22 | dt: 8032ms | tok/sec: 122,390 | mfu: 1.9% | epoch: 7 | remaining: 3892s    
step 03318 (89.2%) | loss: 2.374269 | lrm: 0.22 | dt: 8064ms | tok/sec: 121,900 | mfu: 1.9% | epoch: 7 | remaining: 3884s    
step 03319 (89.2%) | loss: 2.375039 | lrm: 0.22 | dt: 8020ms | tok/sec: 122,571 | mfu: 1.9% | epoch: 7 | remaining: 3876s    
step 03320 (89.2%) | loss: 2.376028 | lrm: 0.22 | dt: 8005ms | tok/sec: 122,803 | mfu: 1.9% | epoch: 7 | remaining: 3868s    
step 03321 (89.3%) | loss: 2.379439 | lrm: 0.21 | dt: 8043ms | tok/sec: 122,218 | mfu: 1.9% | epoch: 7 | remaining: 3860s    
step 03322 (89.3%) | loss: 2.375093 | lrm: 0.21 | dt: 7688ms | tok/sec: 127,864 | mfu: 2.0% | epoch: 7 | remaining: 3852s    
step 03323 (89.3%) | loss: 2.377581 | lrm: 0.21 | dt: 7672ms | tok/sec: 128,134 | mfu: 2.0% | epoch: 7 | remaining: 3845s    
step 03324 (89.3%) | loss: 2.379615 | lrm: 0.21 | dt: 7701ms | tok/sec: 127,651 | mfu: 2.0% | epoch: 7 | remaining: 3837s    
step 03325 (89.3%) | loss: 2.381286 | lrm: 0.21 | dt: 7744ms | tok/sec: 126,947 | mfu: 2.0% | epoch: 7 | remaining: 3829s    
step 03326 (89.4%) | loss: 2.381194 | lrm: 0.21 | dt: 7690ms | tok/sec: 127,833 | mfu: 2.0% | epoch: 7 | remaining: 3822s    
step 03327 (89.4%) | loss: 2.375775 | lrm: 0.21 | dt: 7717ms | tok/sec: 127,389 | mfu: 2.0% | epoch: 7 | remaining: 3814s    
step 03328 (89.4%) | loss: 2.371894 | lrm: 0.21 | dt: 7757ms | tok/sec: 126,735 | mfu: 2.0% | epoch: 7 | remaining: 3806s    
step 03329 (89.4%) | loss: 2.371838 | lrm: 0.21 | dt: 8030ms | tok/sec: 122,418 | mfu: 1.9% | epoch: 7 | remaining: 3798s    
step 03330 (89.4%) | loss: 2.370270 | lrm: 0.21 | dt: 8538ms | tok/sec: 115,141 | mfu: 1.8% | epoch: 7 | remaining: 3790s    
step 03331 (89.5%) | loss: 2.374785 | lrm: 0.21 | dt: 8594ms | tok/sec: 114,381 | mfu: 1.8% | epoch: 7 | remaining: 3781s    
step 03332 (89.5%) | loss: 2.371964 | lrm: 0.21 | dt: 8495ms | tok/sec: 115,717 | mfu: 1.8% | epoch: 7 | remaining: 3772s    
step 03333 (89.5%) | loss: 2.371890 | lrm: 0.21 | dt: 8262ms | tok/sec: 118,983 | mfu: 1.9% | epoch: 7 | remaining: 3764s    
step 03334 (89.5%) | loss: 2.371151 | lrm: 0.21 | dt: 7684ms | tok/sec: 127,932 | mfu: 2.0% | epoch: 7 | remaining: 3757s    
step 03335 (89.6%) | loss: 2.364368 | lrm: 0.21 | dt: 7667ms | tok/sec: 128,221 | mfu: 2.0% | epoch: 7 | remaining: 3749s    
step 03336 (89.6%) | loss: 2.365562 | lrm: 0.21 | dt: 7723ms | tok/sec: 127,294 | mfu: 2.0% | epoch: 7 | remaining: 3741s    
step 03337 (89.6%) | loss: 2.368712 | lrm: 0.21 | dt: 7678ms | tok/sec: 128,034 | mfu: 2.0% | epoch: 7 | remaining: 3733s    
step 03338 (89.6%) | loss: 2.366530 | lrm: 0.21 | dt: 7628ms | tok/sec: 128,870 | mfu: 2.0% | epoch: 7 | remaining: 3726s    
step 03339 (89.7%) | loss: 2.367630 | lrm: 0.21 | dt: 7966ms | tok/sec: 123,406 | mfu: 1.9% | epoch: 7 | remaining: 3718s    
step 03340 (89.7%) | loss: 2.367542 | lrm: 0.21 | dt: 9001ms | tok/sec: 109,220 | mfu: 1.7% | epoch: 7 | remaining: 3709s    
step 03341 (89.7%) | loss: 2.369576 | lrm: 0.21 | dt: 8471ms | tok/sec: 116,048 | mfu: 1.8% | epoch: 7 | remaining: 3700s    
step 03342 (89.7%) | loss: 2.368591 | lrm: 0.21 | dt: 8067ms | tok/sec: 121,860 | mfu: 1.9% | epoch: 7 | remaining: 3692s    
step 03343 (89.7%) | loss: 2.367324 | lrm: 0.21 | dt: 8031ms | tok/sec: 122,407 | mfu: 1.9% | epoch: 7 | remaining: 3684s    
step 03344 (89.8%) | loss: 2.375197 | lrm: 0.20 | dt: 7980ms | tok/sec: 123,184 | mfu: 1.9% | epoch: 7 | remaining: 3676s    
step 03345 (89.8%) | loss: 2.374488 | lrm: 0.20 | dt: 8001ms | tok/sec: 122,870 | mfu: 1.9% | epoch: 7 | remaining: 3668s    
step 03346 (89.8%) | loss: 2.370978 | lrm: 0.20 | dt: 7983ms | tok/sec: 123,141 | mfu: 1.9% | epoch: 7 | remaining: 3660s    
step 03347 (89.8%) | loss: 2.368108 | lrm: 0.20 | dt: 8024ms | tok/sec: 122,511 | mfu: 1.9% | epoch: 7 | remaining: 3652s    
step 03348 (89.9%) | loss: 2.364199 | lrm: 0.20 | dt: 8014ms | tok/sec: 122,669 | mfu: 1.9% | epoch: 7 | remaining: 3644s    
step 03349 (89.9%) | loss: 2.367638 | lrm: 0.20 | dt: 8043ms | tok/sec: 122,224 | mfu: 1.9% | epoch: 7 | remaining: 3636s    
step 03350 (89.9%) | loss: 2.361900 | lrm: 0.20 | dt: 7961ms | tok/sec: 123,483 | mfu: 1.9% | epoch: 7 | remaining: 3628s    
step 03351 (89.9%) | loss: 2.355977 | lrm: 0.20 | dt: 8026ms | tok/sec: 122,474 | mfu: 1.9% | epoch: 7 | remaining: 3620s    
step 03352 (89.9%) | loss: 2.357318 | lrm: 0.20 | dt: 8014ms | tok/sec: 122,670 | mfu: 1.9% | epoch: 7 | remaining: 3612s    
step 03353 (90.0%) | loss: 2.350087 | lrm: 0.20 | dt: 8026ms | tok/sec: 122,479 | mfu: 1.9% | epoch: 7 | remaining: 3604s    
step 03354 (90.0%) | loss: 2.347291 | lrm: 0.20 | dt: 8001ms | tok/sec: 122,857 | mfu: 1.9% | epoch: 7 | remaining: 3596s    
step 03355 (90.0%) | loss: 2.349453 | lrm: 0.20 | dt: 7977ms | tok/sec: 123,236 | mfu: 1.9% | epoch: 7 | remaining: 3588s    
step 03356 (90.0%) | loss: 2.352255 | lrm: 0.20 | dt: 8041ms | tok/sec: 122,246 | mfu: 1.9% | epoch: 7 | remaining: 3580s    
step 03357 (90.1%) | loss: 2.355295 | lrm: 0.20 | dt: 8005ms | tok/sec: 122,807 | mfu: 1.9% | epoch: 7 | remaining: 3572s    
step 03358 (90.1%) | loss: 2.354128 | lrm: 0.20 | dt: 8040ms | tok/sec: 122,261 | mfu: 1.9% | epoch: 7 | remaining: 3564s    
step 03359 (90.1%) | loss: 2.350659 | lrm: 0.20 | dt: 8022ms | tok/sec: 122,541 | mfu: 1.9% | epoch: 7 | remaining: 3556s    
step 03360 (90.1%) | loss: 2.353794 | lrm: 0.20 | dt: 8046ms | tok/sec: 122,170 | mfu: 1.9% | epoch: 7 | remaining: 3548s    
step 03361 (90.1%) | loss: 2.359702 | lrm: 0.20 | dt: 8100ms | tok/sec: 121,365 | mfu: 1.9% | epoch: 7 | remaining: 3540s    
step 03362 (90.2%) | loss: 2.358941 | lrm: 0.20 | dt: 8020ms | tok/sec: 122,568 | mfu: 1.9% | epoch: 7 | remaining: 3532s    
step 03363 (90.2%) | loss: 2.359388 | lrm: 0.20 | dt: 8033ms | tok/sec: 122,382 | mfu: 1.9% | epoch: 7 | remaining: 3524s    
step 03364 (90.2%) | loss: 2.358239 | lrm: 0.20 | dt: 8040ms | tok/sec: 122,267 | mfu: 1.9% | epoch: 7 | remaining: 3516s    
step 03365 (90.2%) | loss: 2.361178 | lrm: 0.20 | dt: 7988ms | tok/sec: 123,064 | mfu: 1.9% | epoch: 7 | remaining: 3508s    
step 03366 (90.3%) | loss: 2.367278 | lrm: 0.19 | dt: 8046ms | tok/sec: 122,179 | mfu: 1.9% | epoch: 7 | remaining: 3500s    
step 03367 (90.3%) | loss: 2.363120 | lrm: 0.19 | dt: 7981ms | tok/sec: 123,179 | mfu: 1.9% | epoch: 7 | remaining: 3492s    
step 03368 (90.3%) | loss: 2.359448 | lrm: 0.19 | dt: 7997ms | tok/sec: 122,931 | mfu: 1.9% | epoch: 7 | remaining: 3484s    
step 03369 (90.3%) | loss: 2.362313 | lrm: 0.19 | dt: 8002ms | tok/sec: 122,849 | mfu: 1.9% | epoch: 7 | remaining: 3476s    
step 03370 (90.3%) | loss: 2.361370 | lrm: 0.19 | dt: 8066ms | tok/sec: 121,878 | mfu: 1.9% | epoch: 7 | remaining: 3468s    
step 03371 (90.4%) | loss: 2.359580 | lrm: 0.19 | dt: 8047ms | tok/sec: 122,167 | mfu: 1.9% | epoch: 7 | remaining: 3460s    
step 03372 (90.4%) | loss: 2.366740 | lrm: 0.19 | dt: 8034ms | tok/sec: 122,364 | mfu: 1.9% | epoch: 7 | remaining: 3452s    
step 03373 (90.4%) | loss: 2.363855 | lrm: 0.19 | dt: 8037ms | tok/sec: 122,308 | mfu: 1.9% | epoch: 7 | remaining: 3444s    
step 03374 (90.4%) | loss: 2.362354 | lrm: 0.19 | dt: 7986ms | tok/sec: 123,102 | mfu: 1.9% | epoch: 7 | remaining: 3436s    
step 03375 (90.5%) | loss: 2.368464 | lrm: 0.19 | dt: 7969ms | tok/sec: 123,355 | mfu: 1.9% | epoch: 7 | remaining: 3428s    
step 03376 (90.5%) | loss: 2.367942 | lrm: 0.19 | dt: 8050ms | tok/sec: 122,112 | mfu: 1.9% | epoch: 7 | remaining: 3420s    
step 03377 (90.5%) | loss: 2.366497 | lrm: 0.19 | dt: 7997ms | tok/sec: 122,920 | mfu: 1.9% | epoch: 7 | remaining: 3412s    
step 03378 (90.5%) | loss: 2.363891 | lrm: 0.19 | dt: 8019ms | tok/sec: 122,592 | mfu: 1.9% | epoch: 7 | remaining: 3404s    
step 03379 (90.5%) | loss: 2.363206 | lrm: 0.19 | dt: 8020ms | tok/sec: 122,577 | mfu: 1.9% | epoch: 7 | remaining: 3396s    
step 03380 (90.6%) | loss: 2.363974 | lrm: 0.19 | dt: 8039ms | tok/sec: 122,291 | mfu: 1.9% | epoch: 7 | remaining: 3388s    
step 03381 (90.6%) | loss: 2.367976 | lrm: 0.19 | dt: 8063ms | tok/sec: 121,922 | mfu: 1.9% | epoch: 7 | remaining: 3380s    
step 03382 (90.6%) | loss: 2.363940 | lrm: 0.19 | dt: 8034ms | tok/sec: 122,356 | mfu: 1.9% | epoch: 7 | remaining: 3372s    
step 03383 (90.6%) | loss: 2.365262 | lrm: 0.19 | dt: 7996ms | tok/sec: 122,934 | mfu: 1.9% | epoch: 7 | remaining: 3364s    
step 03384 (90.7%) | loss: 2.371875 | lrm: 0.19 | dt: 8023ms | tok/sec: 122,531 | mfu: 1.9% | epoch: 7 | remaining: 3355s    
step 03385 (90.7%) | loss: 2.374829 | lrm: 0.19 | dt: 8017ms | tok/sec: 122,615 | mfu: 1.9% | epoch: 7 | remaining: 3347s    
step 03386 (90.7%) | loss: 2.374714 | lrm: 0.19 | dt: 8059ms | tok/sec: 121,972 | mfu: 1.9% | epoch: 7 | remaining: 3339s    
step 03387 (90.7%) | loss: 2.375943 | lrm: 0.19 | dt: 7989ms | tok/sec: 123,049 | mfu: 1.9% | epoch: 7 | remaining: 3331s    
step 03388 (90.7%) | loss: 2.375033 | lrm: 0.19 | dt: 8028ms | tok/sec: 122,448 | mfu: 1.9% | epoch: 7 | remaining: 3323s    
step 03389 (90.8%) | loss: 2.371350 | lrm: 0.18 | dt: 8025ms | tok/sec: 122,494 | mfu: 1.9% | epoch: 7 | remaining: 3315s    
step 03390 (90.8%) | loss: 2.372855 | lrm: 0.18 | dt: 7961ms | tok/sec: 123,477 | mfu: 1.9% | epoch: 7 | remaining: 3307s    
step 03391 (90.8%) | loss: 2.369213 | lrm: 0.18 | dt: 8045ms | tok/sec: 122,192 | mfu: 1.9% | epoch: 7 | remaining: 3299s    
step 03392 (90.8%) | loss: 2.371021 | lrm: 0.18 | dt: 8034ms | tok/sec: 122,359 | mfu: 1.9% | epoch: 7 | remaining: 3291s    
step 03393 (90.9%) | loss: 2.365784 | lrm: 0.18 | dt: 8097ms | tok/sec: 121,408 | mfu: 1.9% | epoch: 7 | remaining: 3283s    
step 03394 (90.9%) | loss: 2.364296 | lrm: 0.18 | dt: 8086ms | tok/sec: 121,573 | mfu: 1.9% | epoch: 7 | remaining: 3275s    
step 03395 (90.9%) | loss: 2.364345 | lrm: 0.18 | dt: 8028ms | tok/sec: 122,450 | mfu: 1.9% | epoch: 7 | remaining: 3267s    
step 03396 (90.9%) | loss: 2.364846 | lrm: 0.18 | dt: 8024ms | tok/sec: 122,512 | mfu: 1.9% | epoch: 7 | remaining: 3259s    
step 03397 (90.9%) | loss: 2.360537 | lrm: 0.18 | dt: 8018ms | tok/sec: 122,598 | mfu: 1.9% | epoch: 7 | remaining: 3251s    
step 03398 (91.0%) | loss: 2.361290 | lrm: 0.18 | dt: 8010ms | tok/sec: 122,726 | mfu: 1.9% | epoch: 7 | remaining: 3243s    
step 03399 (91.0%) | loss: 2.362506 | lrm: 0.18 | dt: 8108ms | tok/sec: 121,239 | mfu: 1.9% | epoch: 7 | remaining: 3235s    
step 03400 (91.0%) | loss: 2.362985 | lrm: 0.18 | dt: 8085ms | tok/sec: 121,593 | mfu: 1.9% | epoch: 7 | remaining: 3227s    
step 03401 (91.0%) | loss: 2.370273 | lrm: 0.18 | dt: 8079ms | tok/sec: 121,674 | mfu: 1.9% | epoch: 7 | remaining: 3219s    
step 03402 (91.1%) | loss: 2.372081 | lrm: 0.18 | dt: 8054ms | tok/sec: 122,055 | mfu: 1.9% | epoch: 7 | remaining: 3211s    
step 03403 (91.1%) | loss: 2.361640 | lrm: 0.18 | dt: 7963ms | tok/sec: 123,458 | mfu: 1.9% | epoch: 7 | remaining: 3203s    
step 03404 (91.1%) | loss: 2.359337 | lrm: 0.18 | dt: 8035ms | tok/sec: 122,348 | mfu: 1.9% | epoch: 7 | remaining: 3195s    
step 03405 (91.1%) | loss: 2.363584 | lrm: 0.18 | dt: 8036ms | tok/sec: 122,327 | mfu: 1.9% | epoch: 7 | remaining: 3187s    
step 03406 (91.1%) | loss: 2.358652 | lrm: 0.18 | dt: 8045ms | tok/sec: 122,199 | mfu: 1.9% | epoch: 7 | remaining: 3179s    
step 03407 (91.2%) | loss: 2.358022 | lrm: 0.18 | dt: 7989ms | tok/sec: 123,050 | mfu: 1.9% | epoch: 7 | remaining: 3171s    
step 03408 (91.2%) | loss: 2.358028 | lrm: 0.18 | dt: 8017ms | tok/sec: 122,615 | mfu: 1.9% | epoch: 7 | remaining: 3163s    
step 03409 (91.2%) | loss: 2.354989 | lrm: 0.18 | dt: 8076ms | tok/sec: 121,730 | mfu: 1.9% | epoch: 7 | remaining: 3155s    
step 03410 (91.2%) | loss: 2.356774 | lrm: 0.18 | dt: 7993ms | tok/sec: 122,985 | mfu: 1.9% | epoch: 7 | remaining: 3147s    
step 03411 (91.3%) | loss: 2.356369 | lrm: 0.17 | dt: 8010ms | tok/sec: 122,732 | mfu: 1.9% | epoch: 7 | remaining: 3139s    
step 03412 (91.3%) | loss: 2.358566 | lrm: 0.17 | dt: 8021ms | tok/sec: 122,556 | mfu: 1.9% | epoch: 7 | remaining: 3131s    
step 03413 (91.3%) | loss: 2.354948 | lrm: 0.17 | dt: 8012ms | tok/sec: 122,700 | mfu: 1.9% | epoch: 7 | remaining: 3123s    
step 03414 (91.3%) | loss: 2.357794 | lrm: 0.17 | dt: 7938ms | tok/sec: 123,837 | mfu: 1.9% | epoch: 7 | remaining: 3115s    
step 03415 (91.3%) | loss: 2.360341 | lrm: 0.17 | dt: 8056ms | tok/sec: 122,027 | mfu: 1.9% | epoch: 7 | remaining: 3107s    
step 03416 (91.4%) | loss: 2.359711 | lrm: 0.17 | dt: 8070ms | tok/sec: 121,808 | mfu: 1.9% | epoch: 7 | remaining: 3098s    
step 03417 (91.4%) | loss: 2.364080 | lrm: 0.17 | dt: 8042ms | tok/sec: 122,241 | mfu: 1.9% | epoch: 7 | remaining: 3090s    
step 03418 (91.4%) | loss: 2.366399 | lrm: 0.17 | dt: 8073ms | tok/sec: 121,763 | mfu: 1.9% | epoch: 7 | remaining: 3082s    
step 03419 (91.4%) | loss: 2.357411 | lrm: 0.17 | dt: 7997ms | tok/sec: 122,924 | mfu: 1.9% | epoch: 7 | remaining: 3074s    
step 03420 (91.5%) | loss: 2.356273 | lrm: 0.17 | dt: 8071ms | tok/sec: 121,802 | mfu: 1.9% | epoch: 7 | remaining: 3066s    
step 03421 (91.5%) | loss: 2.353941 | lrm: 0.17 | dt: 8033ms | tok/sec: 122,372 | mfu: 1.9% | epoch: 7 | remaining: 3058s    
step 03422 (91.5%) | loss: 2.360337 | lrm: 0.17 | dt: 8017ms | tok/sec: 122,624 | mfu: 1.9% | epoch: 7 | remaining: 3050s    
step 03423 (91.5%) | loss: 2.362836 | lrm: 0.17 | dt: 8017ms | tok/sec: 122,615 | mfu: 1.9% | epoch: 7 | remaining: 3042s    
step 03424 (91.5%) | loss: 2.369375 | lrm: 0.17 | dt: 8083ms | tok/sec: 121,616 | mfu: 1.9% | epoch: 7 | remaining: 3034s    
step 03425 (91.6%) | loss: 2.360940 | lrm: 0.17 | dt: 8070ms | tok/sec: 121,813 | mfu: 1.9% | epoch: 7 | remaining: 3026s    
step 03426 (91.6%) | loss: 2.365076 | lrm: 0.17 | dt: 8009ms | tok/sec: 122,745 | mfu: 1.9% | epoch: 7 | remaining: 3018s    
step 03427 (91.6%) | loss: 2.364311 | lrm: 0.17 | dt: 7976ms | tok/sec: 123,245 | mfu: 1.9% | epoch: 7 | remaining: 3010s    
step 03428 (91.6%) | loss: 2.362491 | lrm: 0.17 | dt: 8006ms | tok/sec: 122,795 | mfu: 1.9% | epoch: 7 | remaining: 3002s    
step 03429 (91.7%) | loss: 2.362157 | lrm: 0.17 | dt: 8023ms | tok/sec: 122,530 | mfu: 1.9% | epoch: 7 | remaining: 2994s    
step 03430 (91.7%) | loss: 2.361003 | lrm: 0.17 | dt: 7967ms | tok/sec: 123,386 | mfu: 1.9% | epoch: 7 | remaining: 2986s    
step 03431 (91.7%) | loss: 2.360522 | lrm: 0.17 | dt: 8012ms | tok/sec: 122,700 | mfu: 1.9% | epoch: 7 | remaining: 2978s    
step 03432 (91.7%) | loss: 2.354392 | lrm: 0.17 | dt: 8040ms | tok/sec: 122,264 | mfu: 1.9% | epoch: 7 | remaining: 2970s    
step 03433 (91.7%) | loss: 2.353915 | lrm: 0.17 | dt: 8030ms | tok/sec: 122,417 | mfu: 1.9% | epoch: 7 | remaining: 2962s    
step 03434 (91.8%) | loss: 2.355911 | lrm: 0.16 | dt: 7995ms | tok/sec: 122,961 | mfu: 1.9% | epoch: 7 | remaining: 2954s    
step 03435 (91.8%) | loss: 2.356178 | lrm: 0.16 | dt: 7967ms | tok/sec: 123,393 | mfu: 1.9% | epoch: 7 | remaining: 2946s    
step 03436 (91.8%) | loss: 2.352407 | lrm: 0.16 | dt: 7980ms | tok/sec: 123,182 | mfu: 1.9% | epoch: 7 | remaining: 2938s    
step 03437 (91.8%) | loss: 2.345303 | lrm: 0.16 | dt: 8099ms | tok/sec: 121,374 | mfu: 1.9% | epoch: 7 | remaining: 2930s    
step 03438 (91.9%) | loss: 2.347589 | lrm: 0.16 | dt: 8031ms | tok/sec: 122,400 | mfu: 1.9% | epoch: 7 | remaining: 2922s    
step 03439 (91.9%) | loss: 2.342452 | lrm: 0.16 | dt: 8027ms | tok/sec: 122,459 | mfu: 1.9% | epoch: 7 | remaining: 2914s    
step 03440 (91.9%) | loss: 2.347362 | lrm: 0.16 | dt: 8105ms | tok/sec: 121,295 | mfu: 1.9% | epoch: 7 | remaining: 2906s    
step 03441 (91.9%) | loss: 2.344899 | lrm: 0.16 | dt: 8093ms | tok/sec: 121,469 | mfu: 1.9% | epoch: 7 | remaining: 2898s    
step 03442 (92.0%) | loss: 2.346373 | lrm: 0.16 | dt: 8055ms | tok/sec: 122,039 | mfu: 1.9% | epoch: 7 | remaining: 2890s    
step 03443 (92.0%) | loss: 2.342675 | lrm: 0.16 | dt: 8005ms | tok/sec: 122,799 | mfu: 1.9% | epoch: 7 | remaining: 2882s    
step 03444 (92.0%) | loss: 2.343360 | lrm: 0.16 | dt: 8032ms | tok/sec: 122,395 | mfu: 1.9% | epoch: 7 | remaining: 2874s    
step 03445 (92.0%) | loss: 2.351139 | lrm: 0.16 | dt: 7989ms | tok/sec: 123,048 | mfu: 1.9% | epoch: 7 | remaining: 2866s    
step 03446 (92.0%) | loss: 2.344449 | lrm: 0.16 | dt: 7962ms | tok/sec: 123,472 | mfu: 1.9% | epoch: 7 | remaining: 2858s    
step 03447 (92.1%) | loss: 2.346423 | lrm: 0.16 | dt: 7972ms | tok/sec: 123,313 | mfu: 1.9% | epoch: 7 | remaining: 2850s    
step 03448 (92.1%) | loss: 2.346916 | lrm: 0.16 | dt: 8042ms | tok/sec: 122,245 | mfu: 1.9% | epoch: 7 | remaining: 2842s    
step 03449 (92.1%) | loss: 2.348809 | lrm: 0.16 | dt: 7999ms | tok/sec: 122,894 | mfu: 1.9% | epoch: 7 | remaining: 2834s    
step 03450 (92.1%) | loss: 2.350751 | lrm: 0.16 | dt: 8023ms | tok/sec: 122,521 | mfu: 1.9% | epoch: 7 | remaining: 2826s    
step 03451 (92.2%) | loss: 2.344694 | lrm: 0.16 | dt: 7971ms | tok/sec: 123,325 | mfu: 1.9% | epoch: 7 | remaining: 2818s    
step 03452 (92.2%) | loss: 2.345994 | lrm: 0.16 | dt: 8014ms | tok/sec: 122,660 | mfu: 1.9% | epoch: 7 | remaining: 2810s    
step 03453 (92.2%) | loss: 2.341432 | lrm: 0.16 | dt: 8014ms | tok/sec: 122,664 | mfu: 1.9% | epoch: 7 | remaining: 2802s    
step 03454 (92.2%) | loss: 2.347116 | lrm: 0.16 | dt: 8018ms | tok/sec: 122,605 | mfu: 1.9% | epoch: 7 | remaining: 2794s    
step 03455 (92.2%) | loss: 2.345384 | lrm: 0.16 | dt: 8010ms | tok/sec: 122,724 | mfu: 1.9% | epoch: 7 | remaining: 2786s    
step 03456 (92.3%) | loss: 2.346485 | lrm: 0.15 | dt: 7977ms | tok/sec: 123,241 | mfu: 1.9% | epoch: 7 | remaining: 2778s    
step 03457 (92.3%) | loss: 2.350572 | lrm: 0.15 | dt: 8055ms | tok/sec: 122,036 | mfu: 1.9% | epoch: 7 | remaining: 2770s    
step 03458 (92.3%) | loss: 2.356574 | lrm: 0.15 | dt: 7994ms | tok/sec: 122,978 | mfu: 1.9% | epoch: 7 | remaining: 2762s    
step 03459 (92.3%) | loss: 2.357217 | lrm: 0.15 | dt: 8040ms | tok/sec: 122,261 | mfu: 1.9% | epoch: 7 | remaining: 2754s    
step 03460 (92.4%) | loss: 2.357068 | lrm: 0.15 | dt: 8056ms | tok/sec: 122,031 | mfu: 1.9% | epoch: 7 | remaining: 2745s    
step 03461 (92.4%) | loss: 2.352939 | lrm: 0.15 | dt: 8087ms | tok/sec: 121,550 | mfu: 1.9% | epoch: 7 | remaining: 2737s    
step 03462 (92.4%) | loss: 2.345788 | lrm: 0.15 | dt: 8017ms | tok/sec: 122,613 | mfu: 1.9% | epoch: 7 | remaining: 2729s    
step 03463 (92.4%) | loss: 2.347331 | lrm: 0.15 | dt: 7999ms | tok/sec: 122,899 | mfu: 1.9% | epoch: 7 | remaining: 2721s    
step 03464 (92.4%) | loss: 2.348968 | lrm: 0.15 | dt: 8015ms | tok/sec: 122,652 | mfu: 1.9% | epoch: 7 | remaining: 2713s    
step 03465 (92.5%) | loss: 2.350678 | lrm: 0.15 | dt: 8054ms | tok/sec: 122,053 | mfu: 1.9% | epoch: 7 | remaining: 2705s    
step 03466 (92.5%) | loss: 2.347041 | lrm: 0.15 | dt: 8061ms | tok/sec: 121,951 | mfu: 1.9% | epoch: 7 | remaining: 2697s    
step 03467 (92.5%) | loss: 2.340866 | lrm: 0.15 | dt: 8002ms | tok/sec: 122,855 | mfu: 1.9% | epoch: 7 | remaining: 2689s    
step 03468 (92.5%) | loss: 2.342017 | lrm: 0.15 | dt: 8021ms | tok/sec: 122,554 | mfu: 1.9% | epoch: 7 | remaining: 2681s    
